Id,Number of gates,Parameterized gates,Non-local gates,Training time,Training iterations,CrossEntropy,Accuracy,Hilbert-Schmidt norm,Meyer Wallach
9137,22,9,11,205.73750615119934,23,0.5520706976748229,0.8,0.13331984473293945,0.9593424053015989
9138,29,12,9,230.83115673065186,31,0.7494063322864476,0.6,0.13570626926707055,0.8625024572259558
9139,26,13,10,230.03726935386658,28,0.9320844713173622,0.4,0.13209835502212972,0.8246142572562866
9140,35,22,7,852.4662683010101,46,0.4440008327920696,0.8666666666666667,0.12678101317361515,0.890222570099395
9141,33,20,10,1040.594843864441,53,0.5180896770538322,0.7333333333333333,0.14881469981624715,0.9470234895329145
9142,27,11,9,576.978630065918,55,0.6288798167197428,0.7333333333333333,0.14412710291040587,1.0000018144971563
9143,26,10,11,297.8219611644745,29,0.6846727034613953,0.8666666666666667,0.451504169903329,0.6485010668717222
9144,28,18,8,421.66739892959595,37,0.8229714595598002,0.6,0.13820204441074374,0.776638621263269
9145,29,12,8,338.2387852668762,30,0.4168117759052331,0.8666666666666667,0.2810969266457752,0.6711876562150255
9146,27,14,8,538.1796445846558,43,0.9553791587622571,0.5333333333333333,0.275303202199965,0.8384959750677083
9147,21,8,9,392.7997806072235,74,0.8164819269469085,0.6666666666666666,0.15320568017736677,0.689789031729076
9148,28,14,10,280.4698705673218,31,0.676986079915888,0.7333333333333333,0.1377028263409097,0.9121137263525071
9149,28,9,9,286.2343678474426,33,0.6651131327646084,0.8666666666666667,0.2893501453809328,0.8010174062560564
9150,31,15,10,483.53797245025635,32,0.5966202142521767,0.8666666666666667,0.13681517186246514,0.9880103608658767
9151,27,10,10,242.6860580444336,33,0.9024750788293407,0.6,0.2832284562284802,0.5761592117892401
9152,22,9,13,210.81531023979187,21,1.086333712479598,0.13333333333333333,0.2843214446640076,0.6499254165123606
9153,26,13,10,190.2629816532135,23,0.7973786030982547,0.6,0.13196102536875973,0.9033118807076633
9154,26,10,12,497.37308168411255,42,0.8221439101612618,0.7333333333333333,0.2751591560837861,0.9453726994942785
9155,26,12,11,1425.4964904785156,109,0.4719810530694816,0.8666666666666667,0.13767417997152392,0.9963752612062754
9156,29,9,12,245.24184584617615,37,0.9242623536829482,0.7333333333333333,0.12671341279600562,0.9439599078863903
9157,24,9,10,210.9294397830963,25,0.7362122577958956,0.7333333333333333,0.15096528549392813,0.8083435351238579
9158,26,11,12,279.22986602783203,36,0.7079565474747672,0.7333333333333333,0.14025885701771082,0.9125006353098621
9159,30,14,10,877.8938946723938,61,0.7323870563641662,0.6,0.14835002034544562,0.8500156355579956
9160,24,12,10,231.5201621055603,30,0.7467559338312711,0.6666666666666666,0.12978597732495625,0.7269984021639871
9161,25,12,12,419.10701990127563,32,0.7195012744897763,0.8,0.12681076570315336,0.7303161628383973
9162,30,15,12,1046.3303227424622,66,0.4091928770421925,0.9333333333333333,0.13604317160867346,0.9380046743432576
9163,25,10,11,513.3581733703613,76,0.7601748244431806,0.7333333333333333,0.1336881279773366,0.9603447259592229
9164,27,11,12,563.3973383903503,45,0.5743558475290599,0.5333333333333333,0.14413390467594261,0.8012522724046743
9165,27,8,13,166.59272265434265,28,0.5904409735074518,0.8,0.1462015839251176,0.9999991631651806
9166,26,12,11,605.6862370967865,48,0.6264280977143598,0.8,0.13975750156186004,0.874942666303278
9167,24,7,14,210.0175428390503,25,0.7073798452985974,0.6666666666666666,0.4396400625697245,0.8410216841301792
9168,28,12,11,433.4925961494446,34,0.680112423616789,0.8,0.13863918455289934,0.8766746860056894
9169,28,16,8,382.82461524009705,43,0.7966784825881406,0.6666666666666666,0.12234251631189987,1.0000019716747617
9170,29,17,11,270.9346082210541,25,0.6164507649175385,0.8666666666666667,0.1361032305030368,0.9006876923358115
9171,26,11,13,552.9127142429352,44,0.7562722425398206,0.7333333333333333,0.13344201891181473,0.866977627178453
9172,27,12,13,626.2921674251556,45,0.6870039614833626,0.9333333333333333,0.28138363427517893,0.8528918281323566
9173,26,12,8,264.78233432769775,38,0.613816840849442,0.6,0.1338293530502181,0.8727994955022534
9174,19,6,12,127.48694944381714,30,0.9389471316343154,0.5333333333333333,0.28440635189408864,0.672900875119135
9175,22,7,12,267.1370780467987,35,0.9083087543132319,0.7333333333333333,0.12425522534513168,0.6921593355514734
9176,26,14,7,389.79667353630066,32,0.6357478132254143,0.9333333333333333,0.133085308762768,0.8810312256041367
9177,28,9,12,222.890141248703,33,0.7965450322007902,0.8666666666666667,0.14727737437270708,0.7641897111236682
9178,28,14,7,1642.0017201900482,135,0.6004133159242924,0.9333333333333333,0.1325841543120684,0.8874518775051662
9179,31,17,9,447.7044451236725,29,0.5055764586710265,0.8,0.14144465676351392,0.9558043962323569
9180,25,10,13,412.6195991039276,34,0.861735722725624,0.6666666666666666,0.13189943589521141,0.9525893126851728
9181,31,15,9,471.61642932891846,50,0.5692033804085789,0.8666666666666667,0.1317792851877974,0.8824153262187363
9182,21,9,9,262.3607335090637,29,0.6630764084697555,0.6,0.14181965279702133,0.8773478489760342
9183,31,15,9,251.1038999557495,30,0.905346818219517,0.8,0.1346626518635975,0.9037038359897025
9184,24,8,12,312.13891315460205,36,0.5904595004550364,0.9333333333333333,0.2815921901907562,0.8196258414623465
9185,29,16,11,814.9720828533173,47,0.711139333788027,0.6666666666666666,0.13939902823985734,0.8842863578954215
9186,21,7,11,186.18286514282227,24,1.035357769924329,0.4666666666666667,0.2802899193902252,0.9572415091688521
9187,29,11,13,311.1311013698578,38,0.7120178354675705,0.9333333333333333,0.1424035792310811,0.9544080893534904
9188,28,12,13,608.3808786869049,46,0.8553448876883407,0.6666666666666666,0.141787237788763,0.817469621149895
9189,21,6,13,198.99744486808777,41,0.7463568275960721,1.0,0.28254753385875825,0.8155814899201772
9190,25,9,11,487.0474946498871,48,0.9009634884900168,0.7333333333333333,0.14645725683485245,0.9461008182046965
9191,24,12,9,439.34467673301697,39,0.7574510979593938,0.7333333333333333,0.12852514767490789,0.859950564441356
9192,24,10,11,259.18684697151184,25,0.8473632882276362,0.7333333333333333,0.1331059305905822,0.8742100645153197
9193,22,12,7,240.93854093551636,24,0.782813211467509,0.8,0.29525738505048044,0.7532987669768904
9194,29,10,14,381.65983748435974,50,0.9651522145792047,0.4666666666666667,0.28231536915351196,0.842071378684205
9195,26,9,10,329.2602996826172,35,1.0035165921619629,0.4666666666666667,0.28108685583402676,0.8575593491181067
9196,24,12,10,178.22456908226013,24,0.8164053665013249,0.6666666666666666,0.12742246463947138,0.8918047375886583
9197,31,13,11,296.63635993003845,21,0.8530674798473215,0.6,0.14247541031824978,0.8099265914885637
9198,25,11,13,304.00116634368896,25,0.9691994727440484,0.5333333333333333,0.13308264676819773,0.9245907939527481
9199,29,17,11,400.53977251052856,38,0.6011228879898366,0.6666666666666666,0.1324062348697178,0.9067522710272408
9200,26,7,16,558.9484224319458,61,0.5385161246361119,0.7333333333333333,0.12857573111147377,0.8681388492580498
9201,22,12,7,164.810316324234,27,0.9687446455426927,0.4,0.13163241718642502,0.9202611932527701
9202,27,13,12,989.6667244434357,70,0.6759439643858016,0.8666666666666667,0.14127504806895166,0.9464289008510207
9203,27,10,13,519.5830910205841,46,0.4908972100381323,0.7333333333333333,0.13498148979462118,0.875075942734147
9204,25,10,11,582.7170646190643,55,0.9204501120879568,0.5333333333333333,0.2761647709238367,0.5335927236705944
9205,26,8,14,257.3374845981598,26,0.916966161106295,0.4666666666666667,0.2827215443303444,0.8139544669754772
9206,28,19,7,545.8843145370483,53,0.5436874486351566,0.9333333333333333,0.13102191103513042,0.9694929626101176
9207,30,14,8,690.5807847976685,54,0.5992416376614887,0.8666666666666667,0.12858210203251305,0.893277508318986
9208,24,12,7,320.95438838005066,48,0.32301571486164554,0.8666666666666667,0.12446685486243583,0.944034327806734
9209,27,13,10,666.0565021038055,55,0.7448269784043258,0.7333333333333333,0.1376499263107069,0.8557152610120238
9210,24,11,10,712.7729933261871,58,0.33600472166621953,0.9333333333333333,0.1436372822821954,0.8733775141127783
9211,30,15,13,553.3703427314758,49,0.5928994120197894,0.8666666666666667,0.12749220143955126,0.9554184636773917
9212,29,12,9,790.1555411815643,68,0.7153557856249508,0.6,0.1267864160059924,0.8908631079358105
9213,27,11,12,442.00469875335693,35,0.7193925704390777,0.5333333333333333,0.2836467096606423,0.4868311774994671
9214,30,16,10,271.9501760005951,29,0.8036381242694266,0.8,0.14090554371930847,0.82696320906917
9215,24,11,11,221.5195300579071,20,1.2827105343987273,0.5333333333333333,0.29648155243144486,0.8486041268811644
9216,31,17,8,236.13788151741028,23,0.6208822517394037,0.4666666666666667,0.1335845622088733,0.738868669683397
9217,24,6,12,245.75461554527283,39,1.0200313322243901,0.5333333333333333,0.12349898626441759,0.7526142115707174
9218,30,18,7,997.7504410743713,63,0.591691014657214,0.7333333333333333,0.14399173379633748,0.8258787791388599
9219,26,15,9,530.2947676181793,58,0.4722044792943809,0.8666666666666667,0.12662284552532962,0.9130288921827394
9220,35,23,7,1020.2815141677856,54,0.501706664305974,0.8666666666666667,0.1307856899897898,0.7608186984423384
9221,27,15,11,787.2189319133759,51,0.47277218367171353,0.9333333333333333,0.13766167331264037,0.9117611291484162
9222,35,24,8,517.5250952243805,37,0.7883922855772371,0.8666666666666667,0.13493419788638725,0.8652931106408752
9223,28,9,12,431.2368824481964,41,0.7330739956740303,0.5333333333333333,0.13305091469326205,0.8149334973012763
9224,33,19,9,833.4207992553711,44,0.44410661188593015,0.9333333333333333,0.1382429483113135,0.9160310532810613
9225,26,9,13,175.31748962402344,26,1.1590951082342733,0.3333333333333333,0.1388982022875588,0.7349640025659429
9226,19,9,9,397.974139213562,46,1.152497585993902,0.3333333333333333,0.28058271272510954,0.8529481600665979
9227,28,10,14,399.0723247528076,32,1.017899180942222,0.4666666666666667,0.2875462052010936,0.9445626066367356
9228,20,10,10,392.09924054145813,41,0.8439604744186969,0.6,0.28429059761920966,0.7441220831326008
9229,24,12,10,317.8028767108917,27,0.6093034853134219,0.8666666666666667,0.13334028566311198,0.6630535602502505
9230,27,18,8,563.6537871360779,56,0.6495714400493795,0.8,0.1441300780586605,0.6517829372879814
9231,26,7,12,451.94939494132996,55,0.8828924960421412,0.6666666666666666,0.28588108096940595,0.7628743402765508
9232,22,7,13,462.5620241165161,58,0.6427332080863332,0.7333333333333333,0.2880819305806194,0.9047707060029304
9233,25,12,11,197.76105451583862,27,0.9199308137342025,0.6666666666666666,0.13879757915943183,0.7967829057118672
9234,18,7,9,185.54506611824036,28,0.7451497256311388,0.5333333333333333,0.13591994218611542,0.8785945918293782
9235,27,12,11,450.0785412788391,34,0.7512021856248967,0.8666666666666667,0.14832128252091695,0.924436593573397
9236,27,16,10,275.62988662719727,26,0.6209704018260255,0.8,0.13206075841529422,0.8649516810497263
9237,18,5,11,113.66288018226624,20,1.0695592641035918,0.5333333333333333,0.454579674995806,0.6167763854193832
9238,24,10,12,187.07725930213928,25,0.7289751286777816,0.6666666666666666,0.13963079260215738,0.8502846314300591
9239,22,13,9,621.1104564666748,48,0.6310544791751487,0.7333333333333333,0.13817483939134392,0.8505785746634495
9240,27,11,12,785.5698986053467,63,0.750134876134224,0.6666666666666666,0.14245643545327188,0.804220046603363
9241,31,19,12,587.5118172168732,47,0.5031852061104256,0.7333333333333333,0.1378279734025001,0.8444569241538992
9242,28,10,11,503.8585741519928,49,0.9412210068523414,0.5333333333333333,0.12976431712489087,0.9910604447717745
9243,28,16,10,817.9802398681641,54,0.6944253890946878,0.7333333333333333,0.2816868002419837,0.8573863455822541
9244,28,15,10,426.5879616737366,45,0.9782018308307537,0.6,0.12326247966434405,0.8466649702244109
9245,29,14,8,757.0357372760773,59,0.8319940505736011,0.6666666666666666,0.125398944266129,0.7498420743470464
9246,22,10,10,373.9979476928711,36,0.6942956881214336,0.7333333333333333,0.13418385491859589,0.9135186167091466
9247,28,17,10,438.3299870491028,43,0.7071017966234064,0.6666666666666666,0.1425600630165944,0.9359281364654066
9248,30,16,8,880.7239582538605,63,0.7305127159070708,0.7333333333333333,0.12977874700171105,0.9478500411425708
9249,26,13,9,605.5129759311676,46,0.4701668778449409,0.8666666666666667,0.12821216908254285,0.7740621893260176
9250,30,16,8,656.1827487945557,46,0.5505459385081198,0.8,0.13093730207031656,0.9407421335908442
9251,28,14,11,521.0800821781158,56,0.5320415776031093,0.8666666666666667,0.16150417967950711,0.6918880318839382
9252,28,10,10,405.922217130661,40,0.8024787293205173,0.6666666666666666,0.28040854217972827,0.9999999719242229
9253,30,13,9,536.5770306587219,42,0.8480648719330095,0.6666666666666666,0.13050369867739478,0.9106612631069253
9254,24,11,10,449.87745475769043,39,0.7746903398022373,0.5333333333333333,0.1258014898507585,0.7895450478167482
9255,24,8,10,188.41682600975037,23,0.8723450868748156,0.6,0.12327211124545567,0.9207710896081716
9256,27,13,9,375.61764121055603,49,0.5380330803994534,0.8666666666666667,0.141101505553662,0.8969244289901178
9257,25,8,11,264.14950489997864,51,1.1588863233838211,0.5333333333333333,0.1385918984508765,0.9363158736800274
9258,26,12,11,306.52589416503906,24,0.7874637796115421,0.6666666666666666,0.2909726470599903,0.8047078257967137
9259,32,15,11,633.2394185066223,39,0.8603225830400398,0.5333333333333333,0.13274850793133644,0.9723891569251731
9260,27,13,13,757.6318035125732,53,0.9419642936533351,0.6,0.13882445699981416,0.8152320046884017
9261,26,11,9,357.8258228302002,52,0.6972543279421345,0.7333333333333333,0.1289469711560885,0.9064434819341318
9262,23,9,11,384.42222833633423,42,0.6315258990180886,0.8,0.14213745445641487,0.7677973380848847
9263,24,10,11,215.09908771514893,21,0.9845075179351489,0.6,0.2759847676146707,0.40376991478622287
9264,26,11,11,405.68977880477905,55,0.7294364698177717,0.6,0.1348967325488204,0.9639764198070628
9265,24,11,11,718.6749312877655,59,0.8155382384519657,0.7333333333333333,0.1291854655594424,0.5997203744390156
9266,29,14,12,524.7247200012207,35,0.822662213964709,0.8666666666666667,0.13605098881357663,0.9717804804331283
9267,26,12,9,311.6497092247009,41,0.5779246348180931,0.9333333333333333,0.1425958146372626,0.7792561667793565
9268,27,11,12,589.846563577652,49,0.6082398015518524,0.8666666666666667,0.14314196359882772,0.8967606141145528
9269,25,9,10,240.7697880268097,40,0.6475579369450091,0.8,0.139290685931551,0.9106377651596251
9270,25,11,11,575.4735176563263,47,0.7819438267674866,0.7333333333333333,0.12664167537779844,1.000000908100221
9271,24,10,11,224.1241273880005,32,0.7211583600428371,0.6666666666666666,0.1338051083051713,0.7897599796213803
9272,29,11,11,480.76811814308167,36,0.9345299886164892,0.5333333333333333,0.14220047054626955,0.999999514805495
9273,24,10,11,508.6771764755249,44,0.8538057072758718,0.5333333333333333,0.28509821309323424,0.7046995794657053
9274,33,18,11,697.2034733295441,63,0.7177781875983208,0.8,0.14263531246487746,0.7876821181438166
9275,31,18,10,1487.0980758666992,83,0.6127459002906847,0.6666666666666666,0.1357749949341965,0.9373209020824439
9276,23,11,10,759.293249130249,69,0.38086810398759446,0.8,0.13118745256357206,0.7868698076892054
9277,26,10,11,198.42257595062256,27,0.6672535500325147,0.4666666666666667,0.13109757125368665,0.8864628428867676
9278,29,17,10,656.4570729732513,40,0.7767115393892191,0.8,0.13145932125194792,0.8825072139321871
9279,23,8,11,362.4381594657898,40,1.020263014801361,0.5333333333333333,0.14672443333374616,0.987148218342411
9280,27,14,7,417.02610874176025,56,0.7568459684320705,1.0,0.14254926861296882,0.943095834547515
9281,29,12,11,368.94124579429626,29,0.7524441621179755,0.5333333333333333,0.14180362235179556,0.9232479229740966
9282,22,11,7,204.97471022605896,37,0.8970169166182818,0.6,0.13205664908569417,0.8033875706282235
9283,26,15,6,522.3739862442017,44,0.5430074072465414,0.8666666666666667,0.1341671486634069,0.7445014539090786
9284,27,12,12,930.8647491931915,70,0.7069734280314568,0.6,0.1510080045310583,0.8353000213028904
9285,26,11,11,306.5926079750061,42,0.4610594529839233,0.8,0.13574536696961229,0.9734664943175563
9286,28,11,11,374.41926765441895,31,0.8749053818281323,0.6666666666666666,0.28420616041115054,0.8232621097544143
9287,26,14,8,279.7740786075592,23,0.7628339908822748,0.6666666666666666,0.13416158047018387,0.8022532645559807
9288,25,11,11,371.1902885437012,33,0.5219842406745127,0.8666666666666667,0.13656065477828905,0.9175078424974863
9289,28,12,10,273.55200934410095,22,1.0954622387859083,0.4,0.14133076872610892,0.9999995648111901
9290,29,19,5,475.67238759994507,32,0.7343507758787137,0.7333333333333333,0.13929926980665833,0.7301046144978662
9291,29,15,11,614.4192385673523,58,0.41827472060173926,0.9333333333333333,0.1359626346766638,0.8806324727902475
9292,22,6,12,144.29828429222107,23,0.851485160641024,0.6666666666666666,0.2815273660733904,1.000002123396587
9293,28,16,6,649.4752206802368,51,1.0953525484415523,0.5333333333333333,0.14195428753336914,0.9212536179379472
9294,22,9,11,216.012877702713,33,0.6797236199945438,0.4666666666666667,0.2748199359226453,0.8155053464911097
9295,29,14,13,449.83772921562195,26,0.7665223059262563,0.8,0.14489542286205317,0.9002001501088753
9296,24,13,9,410.3438518047333,58,0.5118527133335459,0.8,0.13382933427779287,0.858436063771787
