Id,Number of gates,Parameterized gates,Non-local gates,Training time,Training iterations,CrossEntropy,Accuracy,Hilbert-Schmidt norm,Meyer Wallach,FP1,FP2,DKL
348,26,13,11,618.8015394210815,47,0.6241926504534346,0.6666666666666666,0.13734186989447067,0.7595862148100798,0.06212238457738577,0.012208139120282952,0.33424548129098774
349,26,12,10,830.4578156471252,34,0.6306679317934484,0.8,0.28459212049617477,0.801016748729354,0.12393915498251756,0.03559396161791649,0.6286771701731546
350,27,12,14,1684.6937074661255,63,0.8580322827675938,0.6,0.1431476026349507,0.7810136989113238,0.06439674725611846,0.015823931493397586,0.6537156966236786
351,29,14,11,505.6934566497803,36,0.7237662715595523,0.5333333333333333,0.2821825775179594,0.937202895341544,0.1264046965568332,0.03760055044464864,0.6811322353218707
352,30,11,14,1054.1590747833252,40,0.7824565293689477,0.7333333333333333,0.27876524861131946,0.6281262486525375,0.12517656694399784,0.0536186120702765,1.6446478471902477
353,27,11,12,636.1133980751038,50,0.7759447746822465,0.6666666666666666,0.1445170732583282,0.9355534934050648,0.06377695940837139,0.013168862791835266,0.36001903960164966
354,24,12,10,458.11282682418823,38,0.9194648897446327,0.7333333333333333,0.13525500123303566,0.8735306081886732,0.0644791835123796,0.013989652252918086,0.43901088087078055
355,27,12,13,1220.6179356575012,44,0.48429138526961685,0.8,0.13586044759708604,0.9747234916287898,0.06208649898697356,0.013430228890792626,0.4260660750345675
356,27,14,11,446.7830867767334,28,0.714196072452402,0.8666666666666667,0.12899355323897857,0.853338658825645,0.0632826876989388,0.012631619530908399,0.30748238437047254
357,24,12,10,651.1130044460297,55,0.8480315460812436,0.7333333333333333,0.13663883700939064,0.9568468242835192,0.06234788815406176,0.009620404339932238,0.11151335165668641
358,25,7,12,309.4973168373108,38,0.7327042042749324,0.7333333333333333,0.13523060326789302,0.9551095127756429,0.060072993474183475,0.014479525934809463,0.6021036235512581
359,18,7,9,135.47227907180786,21,0.8410390927242282,0.6666666666666666,0.12853129272955002,0.9999998581331326,0.06481358489087755,0.01962619235264633,1.0207563001274853
360,25,10,10,620.4471733570099,30,0.7657546865350517,0.6666666666666666,0.286236235750731,0.6710794670876435,0.12255052364955842,0.03808091543121522,0.775996692474336
361,28,13,9,482.4766058921814,20,1.0509908331211506,0.4666666666666667,0.1390333451184563,0.8383514338447193,0.06127422440042082,0.01122325839136288,0.25349752053198954
362,29,16,12,915.6582207679749,27,0.7115083963366342,0.8,0.13300418058633634,0.8063951529131518,0.06391099430739122,0.011169698576122803,0.1857465265015325
363,25,11,13,474.09410309791565,38,0.7815292080354886,0.8,0.43604139664251634,0.829577406607093,0.24972011130219726,0.10434034870809701,2.5872069026415008
364,28,15,10,507.9198534488678,34,0.6264815266333045,0.8,0.13601030510871173,0.8873656890561263,0.06312659338104075,0.009787298226401588,0.1124858170077827
365,25,9,7,579.9786860942841,38,0.7594919684499017,0.7333333333333333,0.13903792731252632,0.9222641791122658,0.061951951778270356,0.016337506406246743,0.7925992054128593
366,31,14,11,346.3274402618408,24,0.9331247250347122,0.6,0.13304874272971653,0.9671289995609712,0.06202353981657954,0.008625210403665469,0.07404116154342812
367,28,19,8,1564.1149516105652,47,0.8654768033349403,0.5333333333333333,0.1362733378891986,0.7569051250364351,0.06275201974539701,0.011799965594173801,0.26663030926546766
368,33,20,9,1036.8417460918427,53,0.4982427683028,0.8666666666666667,0.13377824994797594,0.9648807648431844,0.06343501926622687,0.008169790382115827,0.050124854775315336
369,24,13,9,709.3810286521912,29,0.7348779376849442,0.8,0.12776402145023222,0.9648329932932804,0.06279183408631966,0.010225612853256679,0.14308050394308575
370,25,10,11,426.88771986961365,21,0.9801144274055607,0.4666666666666667,0.1397791806867678,0.999999955788401,0.06170895509467695,0.013494538750353129,0.438065315999784
371,24,9,11,341.3390531539917,37,0.6905343447552437,0.8,0.1227603713405365,0.7558168616009212,0.06166564784522543,0.012453042943112357,0.32821121510864576
372,31,15,12,886.4039611816406,29,0.652843998062552,0.9333333333333333,0.12728552675001686,0.9063685655608427,0.06322076750698011,0.009332962122429558,0.08832696232660223
373,31,18,10,669.4769539833069,37,0.6674235026747373,0.6666666666666666,0.13295951283898447,0.9686735717170197,0.06339880532735839,0.008872121259121733,0.06863896432693037
374,26,10,11,363.83830189704895,35,0.886092934896947,0.7333333333333333,0.14984703639757768,0.9176286885097932,0.06383625098793971,0.01163588757323292,0.21975502364779317
375,21,9,10,244.4865152835846,27,0.7537207983355765,0.6666666666666666,0.1315694101000679,0.8630334282730238,0.062024554310570704,0.013176344974323993,0.38761154156494804
376,22,6,12,568.6246249675751,40,0.9835054266421238,0.6,0.28855018303340507,0.9729393449390261,0.1271800105042673,0.044095774329230605,1.0137304865126138
377,30,17,8,341.2883286476135,22,0.7770793450343167,0.8666666666666667,0.13395681111136007,0.9108517111013508,0.06435223333039834,0.012867840311213907,0.2956737599474678
378,23,10,8,205.64769053459167,24,0.7896578920321551,0.8,0.2750978677204424,0.8393207585001776,0.12956675446985488,0.047612839088496756,1.128277655075293
379,26,12,9,702.809020280838,30,0.7421595970055166,0.8666666666666667,0.1280175060928089,0.8930999159429419,0.061576267497126254,0.009405395707714754,0.10826872296953484
380,25,10,12,885.5038433074951,41,0.8334856874530125,0.8,0.13649308871882276,0.9228420784114749,0.06358653626780376,0.016350309859926564,0.670991620432488
381,27,11,10,401.07552552223206,38,0.669787430117226,0.7333333333333333,0.14470831187679753,0.9378831132546128,0.06290255299720464,0.011236454672342449,0.19678648985157116
382,26,13,9,884.7106077671051,39,0.7931373410623807,0.8,0.13081512281106092,0.9067045896804484,0.06246782941231795,0.010695118550355508,0.17053718711884375
383,31,17,7,765.0528936386108,30,0.626918163788887,0.8,0.13515304300508407,0.6781999157466098,0.06250605212922221,0.011959100276430495,0.27042890395831043
384,27,17,8,332.26187086105347,23,0.9026004217814916,0.5333333333333333,0.13879447592823263,0.9150714282982915,0.06246510658720373,0.01318171416731638,0.44817293681220216
385,27,12,12,760.3005428314209,59,0.7265196460942956,0.8666666666666667,0.12977355902238571,0.8403644743879696,0.06324019929924293,0.010327354846637852,0.13537390678228342
386,34,20,8,1128.3820960521698,66,0.5997162292881185,0.8,0.13264128542978934,0.8423546301287164,0.06173244410738535,0.008763183801619615,0.08316990508426318
387,29,16,11,455.2329320907593,29,0.6799001075091469,0.7333333333333333,0.13131752781665665,0.8440409253844123,0.06209912285211565,0.008787588043351327,0.07640087829915934
388,27,13,10,608.7190754413605,48,0.7095562324405633,0.6666666666666666,0.1401267358763869,0.9085216308113638,0.06453391898446237,0.011860837620967762,0.22698424270741613
389,25,12,7,773.7668874263763,40,0.6777201141026883,0.8,0.2853506983173962,0.870345808522144,0.12267332902927372,0.04617426299734124,1.2193523177820411
390,26,12,10,1050.6417591571808,45,0.7521236048136314,0.8,0.12811040932873427,0.9537399019516879,0.06407807093975426,0.012671804269259051,0.26926857311864605
391,26,13,10,705.06152510643,53,0.43047913738935606,0.9333333333333333,0.13330313523599185,0.9141707496771623,0.062023527923709014,0.009450906866062475,0.11308314390808022
392,24,6,14,242.10336232185364,34,1.062882877621755,0.6,0.13605400665843295,0.7876929145001544,0.06346316449043211,0.018351007343316718,0.9514498407961843
393,33,18,8,438.8157870769501,27,0.6039143611962733,0.8666666666666667,0.13288762910500793,0.8476375373515214,0.06388018614806565,0.008514028398479092,0.05126014459701185
394,23,8,13,508.5374972820282,52,0.8086228113378215,0.8,0.1301802406612843,0.7504394755621182,0.0614489366727802,0.016611760481622384,0.8332391928350558
395,27,7,15,314.5660970211029,36,0.8329746805837009,0.6,0.1343041756101078,1.0000003324236872,0.0604294977801144,0.016554404862086463,0.9418073851984614
396,30,15,11,445.19280457496643,26,0.847230515881992,0.8,0.13680004911348784,0.9839138433001855,0.06351693703346444,0.01181153118738962,0.30935543887679756
397,31,17,8,1980.5420196056366,68,0.6826905883837822,1.0,0.13376220964132096,0.8399978484580126,0.0637017056829598,0.011577882108524309,0.21382472455902443
398,27,13,11,822.5179138183594,31,0.7714846879772338,0.7333333333333333,0.13822691384206134,0.755156052486625,0.06268056005139154,0.015114880649582938,0.547980262456706
399,29,13,11,280.4621515274048,21,0.8064814014470922,0.6666666666666666,0.13809191776853846,0.9786690982722235,0.06302041084995286,0.009440505312927089,0.09589094658460065
400,32,17,8,2142.102822303772,68,0.7144345549520821,0.8666666666666667,0.28091580866156995,0.958310639850441,0.12362690178918055,0.03615725326976851,0.6464492638998705
401,31,12,13,888.2187252044678,68,0.6220675286827314,0.7333333333333333,0.2799035000980771,0.6347748245570967,0.12431073491123304,0.033661663964583206,0.5625913063410288
402,24,11,11,626.5232679843903,26,0.7977228555364817,0.6666666666666666,0.1279316649467822,0.8452251492127525,0.05981177560397167,0.012247540487717038,0.37233067539881803
403,23,12,10,707.7166414260864,61,0.7372831851117732,0.8,0.13092586673355872,0.8373344438967433,0.06267229847752001,0.01017051469573226,0.15939498600014101
404,29,13,9,542.1579887866974,41,0.7154760031448733,0.8,0.12839266380482278,0.7726581167814166,0.0626178164296503,0.011373220904202003,0.21851792376042717
405,27,15,11,512.8884434700012,34,0.695661942026209,0.8,0.13245693272402245,0.8154596311119409,0.0636875731820409,0.011021691607558736,0.1764093750353536
406,23,8,10,285.899582862854,33,0.7744947380167179,0.8,0.2815227230167174,0.8299543335553078,0.1235422230918362,0.04059915262275604,0.899322816807546
407,25,11,11,565.884007692337,25,0.888792092961155,0.6666666666666666,0.1326693105891523,0.9951163409792753,0.06253027501336657,0.012477262833314559,0.31012548201122725
408,24,10,11,605.5197885036469,58,0.5031262604977579,0.8,0.28659791786658556,0.9069072020846376,0.12770614592097018,0.03785439555304857,0.6794124599107385
409,26,11,12,271.18664741516113,22,0.7243602928357461,0.6,0.13587934008902192,0.9278506777302917,0.06109583782812214,0.009757881231535407,0.15536505736399636
410,25,10,12,1571.4130840301514,70,0.8772756067356499,0.8666666666666667,0.14123205150212742,0.8502501758895985,0.06296184170376734,0.01814107772330747,0.9931553496579484
411,28,15,9,1282.2405202388763,44,0.47346073397297167,0.8666666666666667,0.14412600476260987,0.9455087777179131,0.06209965965356015,0.0111377800464048,0.23313909991339446
412,25,12,11,767.4196326732635,59,0.5865089189418652,0.8,0.13561318021002713,0.7872443290146535,0.06117943015274684,0.014163742187223561,0.5612350420914556
413,24,14,10,2537.87176322937,94,0.6529987220167965,0.8666666666666667,0.14208032306242963,0.7959191280433937,0.060600559826432435,0.010943592552190651,0.30820964331769535
414,29,17,10,689.4333641529083,45,0.342713522640588,0.9333333333333333,0.13495410603672306,0.8772487211929334,0.06206900308462035,0.010009235212814712,0.13770039594381872
415,28,11,10,607.6613264083862,28,0.7761262478186911,0.6666666666666666,0.1317611074144671,1.000000535603802,0.0634241301023911,0.01531799733716872,0.5729920702398079
416,24,9,13,302.54681062698364,30,1.1042319469248207,0.4,0.4483331570596577,0.9161273476117765,0.2517297969414205,0.11401728171800293,2.87594064879845
417,23,6,12,225.8531572818756,34,1.001832130564832,0.6,0.2860305673729511,0.9243577973850142,0.12485836510479148,0.04840051836019176,1.2758312099929012
418,27,10,13,242.66251850128174,22,1.1097827619553928,0.5333333333333333,0.13015434261093542,0.928806594012295,0.06413799351147001,0.012299947399918713,0.2522926147610289
419,25,11,12,563.040858745575,24,0.5796611778125565,0.8,0.14227185575319262,0.9097846122922505,0.06233945318070547,0.010841133215100104,0.20005164441950243
420,31,15,11,575.0504448413849,39,0.6327657731566939,0.6666666666666666,0.143415263355032,0.9484082933841662,0.06279103951765394,0.010151315897773421,0.1292735182739898
421,20,5,14,533.6907961368561,46,0.6681717025843508,0.8,0.14824421902131163,0.8271186890406673,0.06303421523336476,0.02020923719492165,1.1798729511112382
422,26,14,8,468.43075585365295,37,0.6664821005038563,0.9333333333333333,0.1431912210841829,0.9215012482994444,0.06330541832795673,0.010668535048499826,0.1607976914549752
423,23,11,10,785.713760137558,38,0.7213381969499919,0.6666666666666666,0.13106873418812048,0.8031402372603011,0.0615457191220529,0.010707329049963039,0.20152999968430158
424,29,14,11,1020.40855884552,72,0.5085644702392671,0.9333333333333333,0.1399310904499607,0.9275856879822865,0.06255389371177544,0.010348449776831936,0.15547169519952853
425,21,8,13,418.3540303707123,46,0.9374599617352679,0.6666666666666666,0.13424616755485186,0.9026946557449395,0.06317177242835995,0.012096497679982665,0.3222927287002684
426,24,9,12,758.4872918128967,38,0.7737933684881478,0.7333333333333333,0.1339730085021251,0.9671771096437048,0.06168600895372947,0.013765007523875408,0.4916349354170515
427,26,14,9,993.2493767738342,75,0.6167317569448006,0.8666666666666667,0.12875419138434493,0.8083165793859536,0.06073945715854969,0.010921329698448392,0.23556429312924657
428,33,18,12,1190.8786993026733,32,0.6922361369856437,0.8666666666666667,0.12687791631605339,0.9774873421214262,0.060526248136471644,0.007486507799956074,0.05130767840032948
429,26,12,8,447.0500717163086,40,0.7949929537736131,0.7333333333333333,0.1467892809798855,0.9336578468857343,0.062378394221931116,0.013561662793451001,0.4735358700052573
430,24,10,10,499.17332911491394,26,0.7745196010679497,0.8,0.14313341111266115,0.7776454266238246,0.06111293779742421,0.015458738696114136,0.7398311467581846
431,28,13,13,660.68852186203,43,0.8667357878473241,0.5333333333333333,0.13170911990516937,0.985415307906496,0.06323666063771814,0.009559026339114686,0.10139810514634137
432,26,11,10,554.0177738666534,49,0.8957838250709024,0.8666666666666667,0.12565813357792965,0.8374465571451293,0.06294735553140145,0.015251632789297219,0.6088175296247318
433,24,12,9,484.1033573150635,22,1.0177381638628646,0.5333333333333333,0.1351037069475832,0.8861133315476206,0.06139228378928802,0.009683890825545487,0.12615796709899912
434,27,15,8,2360.762238740921,92,0.5547444986567382,0.8,0.13309122405286675,0.8160168536938334,0.06334195304121956,0.010339682281092229,0.13770730278660914
435,25,13,11,630.479475736618,45,0.6763106799515592,1.0,0.13914808229043374,0.8825782268715645,0.06447358076511571,0.009846488518826555,0.10075933540600823
436,30,17,8,1538.1345565319061,57,0.5983255058102376,0.9333333333333333,0.29275161977758507,0.9999986933739095,0.1243838307619968,0.03984614266593548,0.7894630412430326
437,21,7,10,300.3651542663574,42,1.014577425237935,0.4666666666666667,0.45145629877874716,0.7500011467185804,0.24420126924269825,0.12018407176992385,3.187328336417433
438,27,11,10,549.4691495895386,25,0.7279202941378037,0.9333333333333333,0.13377438921283774,0.678044928912908,0.06432066369087343,0.014038353973719109,0.45358718758567995
439,19,8,10,224.51535487174988,28,0.8869962214063738,0.8666666666666667,0.13632677154153838,0.9298788419372186,0.06334097094101124,0.01589996747374875,0.6749763460245848
440,26,11,11,922.763218164444,74,0.5492702114292819,0.8,0.13821504066886392,0.7546937133817642,0.06241845319151887,0.012157530398986163,0.2944699316847321
441,26,15,9,1102.2663145065308,80,0.29427626021766085,1.0,0.13226203549076823,0.8901690475686714,0.0629477601746929,0.00895031690956819,0.07408503428108248
442,28,9,11,953.7555029392242,51,0.8989271148652693,0.6,0.29486247883902966,0.7478460980415906,0.1288843667661756,0.0493339524140891,1.2812091179755383
443,19,7,10,171.56884860992432,23,0.9583149163023996,0.6666666666666666,0.13355384967730546,0.6326409038947525,0.061498681160606326,0.014787066735485707,0.6367444256807158
444,21,9,12,340.4554741382599,32,0.8606545518927661,0.8,0.2755710497768378,0.6699199966215075,0.1250744599621396,0.031198075900709398,0.5053233919371432
445,30,10,14,1474.8248121738434,65,0.8738335697999108,0.6,0.13906533095579765,0.7933955025857606,0.06233737761713735,0.012834592592997138,0.34751318719848523
446,25,10,11,834.1696791648865,42,0.898736737818098,0.4666666666666667,0.1310930020810694,0.8859660011977099,0.06339749305053544,0.01433738049245868,0.4860592756080735
447,25,11,10,262.86076974868774,23,0.8446021774758165,0.6666666666666666,0.289915589955937,0.6454660656027836,0.12061897064796426,0.03572482142619765,0.6505357231386317
448,24,8,12,401.789103269577,23,0.8254556300835482,0.6666666666666666,0.14019834364061304,0.9344767281267081,0.06541268742557178,0.018013405489694843,0.8145465326687054
449,25,13,10,1067.086059808731,42,0.9689291463514171,0.6,0.12875373278520458,0.7939709134827098,0.06419953489103282,0.01218192863332817,0.32044623437806885
450,25,13,9,706.7270231246948,29,0.6526097026035559,0.8666666666666667,0.14049134073639147,0.9327127472579668,0.0616095658425171,0.008987502019258452,0.09122994884819924
451,27,11,12,1037.1630988121033,79,0.7842564830703243,0.9333333333333333,0.12144328001110134,0.9103212151159855,0.060463014593119896,0.011676651507378474,0.3625247295621884
452,32,18,9,978.8431181907654,54,0.6554264967267479,0.6,0.14001308664186005,0.9275807501893658,0.06317023739691824,0.009043978422694405,0.07586104919745376
453,30,14,11,741.7669274806976,54,0.6782091581580308,0.8666666666666667,0.14356840675745142,0.9035638931245095,0.06259434337279222,0.013606232404912072,0.48635604622991524
454,27,11,12,405.63617038726807,32,0.8152941156560309,0.8,0.1300901262811054,0.7789812298846767,0.06272923859235702,0.01571186707710284,0.702032724120509
